0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
0.0,0.0,0.0,-23.583100780887047,46.56620156177408,-31.283100780887047,0.0,0.0,0.0,-22.083100780887047,42.56620156177408,-28.783100780887047,0.0
