0.0,0.0,0.0,0.0,-40.0,-70.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.12195121951814,-91.46341463415675,-89.02439024391583,-92.68292682927722,-96.34146341463861,-98.78048780487953,-100.0,-100.0,-100.0,-100.0,-96.8000000000064,-94.4000000000112,-92.80000000001442,-88.96623376625148,-86.69090909092807,-85.1740259740458,-84.41558441560467,-90.6493506493628,-95.32467532468141,-98.44155844156046,-98.16091954023202,-96.78160919540602,-95.86206896552201,-95.40229885058002,-87.36483610048366,-81.33673903791139,-77.31800766286321,-75.30864197533913,-75.30864197533913,-84.24400871461636,-90.94553376907427,-95.41321713871288,-97.64705882353218,-98.5882352941193,-99.29411764705966,-99.76470588235321,-100.0,-100.0,-100.0,-100.0,-100.0,-99.00000000000125,-98.25000000000219,-97.75000000000281,-98.50000000000188,-99.25000000000094,-99.75000000000031,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.38596491229056,-90.17543859650849,-87.36842105265376,-85.9649122807264,-85.9649122807264,-85.28681253698224,-84.77823772917412,-84.43918785730204,-84.269662921366,-90.5617977528196,-95.2808988764098,-98.4269662921366,-100.0,-100.0,-100.0,-98.76923076923268,-97.84615384615716,-97.2307692307735,-96.92307692308168,-98.153846153849,-99.0769230769245,-99.69230769230816,-100.0,-98.88888888889043,-98.05555555555826,-97.50000000000347,-97.22222222222608,-97.22222222222608,-86.1111111111304,-77.77777777780865,-81.90476190478756,-86.3888888889087,-91.23015873017206,-93.65079365080373,-91.55279503106868,-89.97929606626738,-88.93029675639985,-88.40579710146608,-81.74936061383411,-76.75703324811013,-73.42881500429417,-71.76470588238618,-71.76470588238618,-76.10230179031134,-79.35549872125523,-81.52429667521781,-82.60869565219912,-82.60869565219912,-88.49855072465422,-92.91594202899556,-95.86086956522311,-97.3333333333369,-98.40000000000214,-99.20000000000107,-99.73333333333369,-100.0,-92.38095238096145,-86.66666666668254,-82.85714285716327,-80.95238095240364,-88.57142857144218,-94.2857142857211,-98.09523809524036,-100.0,-100.0,-100.0,-100.0,-84.00000000001778,-72.00000000003111,-64.00000000004,-60.00000000004445,-73.68115942031989,-83.94202898552646,-90.78260869566418,-95.06719367589702,-95.71541501977,-96.14756258235198,-96.363636363643,-96.363636363643,-95.39393939394705,-94.66666666667507,-94.18181818182711,-93.93939393940312,-94.33831990794823,-94.63751438435708,-94.83697736862965,-94.93670886076592,-94.93670886076592,-96.96202531645955,-98.48101265822977,-99.49367088607659,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-96.96202531645955,-94.68354430380421,-93.16455696203397,-92.40506329114886,-95.44303797468932,-97.72151898734467,-99.24050632911488,-100.0,-100.0,-100.0,-100.0,-97.86666666666952,-96.26666666667165,-95.2000000000064,-96.80000000000426,-98.40000000000214,-99.46666666666738,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.24390243903629,-82.92682926831351,-78.04878048783165,-81.15532734277235,-85.31450577665856,-88.08729139924938,-93.68421052632688,-96.84210526316343,-98.94736842105448,-88.57142857144898,-80.00000000003571,-74.28571428576019,-71.42857142862245,-71.42857142862245,-77.00348432060238,-81.18466898958735,-83.97212543557731,-85.36585365857229,-80.78472958647042,-77.348886532394,-75.05832449634306,-73.91304347831759,-73.91304347831759,-77.23671497589524,-79.7294685990785,-81.39130434786733,-82.22222222226173,-86.37037037039957,-89.48148148150294,-91.55555555557186,-92.59259259260631,-87.55555555557979,-83.77777777780992,-81.25925925929664,-80.00000000004002,-86.73015873018477,-91.77777777779332,-95.1428571428657,-98.09523809524111,-99.04761904762057,-99.68253968254018,-100.0,-98.46153846154142,-97.3076923076975,-96.5384615384682,-96.15384615385355,-96.15384615385355,-95.26806526807337,-94.60372960373826,-94.16083916084816,-93.93939393940312,-92.95938104450019,-92.22437137332298,-91.73436492587152,-91.48936170214577,-89.09651557202051,-87.30188097442655,-86.1054579093639,-85.5072463768326,-88.37751855781045,-90.53022269354383,-91.96535878403277,-95.60975609756635,-97.80487804878317,-99.26829268292772,-100.0,-96.61971830986391,-94.08450704226186,-92.39436619719382,-91.54929577465981,-91.54929577465981,-94.92957746479588,-97.46478873239795,-99.15492957746598,-100.0,-100.0,-95.29411764706575,-91.76470588236506,-89.41176470589792,-92.94117647059862,-96.47058823529932,-98.82352941176643,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.78947368421606,-92.63157894737813,-90.52631578948615,-89.47368421054017,-89.47368421054017,-93.68421052632411,-96.84210526316205,-98.94736842105402,-100.0,-94.89361702128747,-91.06382978725304,-88.51063829789678,-92.34042553193119,-96.1702127659656,-98.72340425532187,-100.0,-100.0,-97.8082191780852,-96.16438356164909,-95.0684931506917,-94.52054794521298,-94.52054794521298,-88.86919151224122,-84.6306741875124,-81.80499597102651,-80.39215686278357,-84.485294117676,-87.55514705884534,-89.60171568629156,-90.6968390804728,-90.7507183908164,-90.78663793104548,-92.02122015916133,-92.93368700266232,-93.54199823166299,-93.84615384616332,-93.84615384616332,-88.48160535118475,-84.45819397995083,-81.77591973246156,-80.43478260871692,-85.63791874556233,-89.54027084819637,-92.14183891661907,-91.62112932605999,-90.25500910748215,-89.34426229509694,-88.88888888890432,-90.78014184398361,-92.19858156029308,-93.14420803783273,-93.61702127660254,-96.17021276596152,-98.08510638298077,-99.36170212766025,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-98.18181818182026,-96.81818181818545,-95.90909090909557,-95.45454545455064,-93.93939393940168,-92.80303030303998,-92.0454545454655,-91.66666666667825,-91.66666666667825,-86.68831168832943,-82.95454545456782,-80.46536796539341,-81.49473168343852,-83.20019603041276,-84.33717226172891,-84.90566037738698,-76.88934217239712,-70.87710351865474,-66.8689444161598,-64.86486486491235,-65.76823398745859,-66.44576082936825,-66.89744539064137,-67.12328767127792,-71.8529199711989,-75.40014419613962,-77.76496034610011,-78.94736842108034,-68.1684210526738,-60.0842105263689,-54.69473684216563,-52.00000000006399,-52.00000000006399,-71.20000000003839,-85.60000000001921,-95.2000000000064,-97.64705882353289,-95.88235294118255,-94.70588235294898,-89.1978609625815,-85.50802139039345,-83.04812834226811,-81.81818181820543,-89.09090909092326,-94.54545454546164,-98.18181818182055,-100.0,-100.0,-88.57142857144898,-80.00000000003571,-74.28571428576019,-71.42857142862245,-82.85714285717347,-91.42857142858674,-97.14285714286224,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.29411764708318,-63.764705882395575,-70.73736536871789,-78.55509527757425,-87.21789560896462,-91.54929577465981,-91.54929577465981,-94.92957746479588,-97.46478873239795,-99.15492957746598,-100.0,-96.36363636364189,-93.63636363637329,-91.81818181819423,-90.90909090910469,-86.9982847341563,-84.06518010294502,-82.10977701547083,-81.13207547173371,-86.09860012175407,-89.82349360926935,-92.30675593427952,-93.54838709678461,-88.56146469051342,-84.82127288581003,-82.32781168267445,-81.08108108110665,-88.648648648664,-94.324324324332,-98.10810810811066,-100.0,-97.83783783784077,-96.21621621622134,-95.13513513514171,-94.59459459460189,-93.3281853281946,-92.37837837838914,-91.7451737451855,-91.42857142858368,-94.85714285715021,-97.42857142857511,-99.14285714285836,-85.00000000002343,-73.75000000004101,-66.25000000005272,-62.50000000005859,-62.50000000005859,-59.900000000070364,-57.950000000079186,-56.65000000008507,-56.00000000008801,-55.82222222230795,-55.68888888897291,-55.60000000008288,-55.55555555563787,-61.025641025714094,-65.12820512827125,-67.86324786330937,-69.23076923082841,-81.53846153849705,-90.76923076924852,-96.92307692308285,-100.0,-100.0,-100.0,-100.0,-97.4603174603215,-95.55555555556262,-94.28571428572337,-96.19047619048224,-98.09523809524111,-99.36507936508038,-100.0,-100.0,-100.0,-100.0,-90.85714285715592,-84.00000000002285,-79.42857142860082,-77.1428571428898,-76.79418886202114,-76.53268765136967,-76.35835351093534,-85.76271186443091,-92.88135593221546,-97.62711864407181,-92.50000000001172,-86.87500000002052,-83.12500000002638,-81.2500000000293,-81.2500000000293,-71.53481012662165,-64.24841772156591,-59.390822784862095,-56.96202531651018,-66.9044879171871,-74.3613348676948,-79.33256616803325,-89.09090909092149,-94.54545454546074,-98.18181818182025,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-96.84210526316205,-94.47368421053359,-92.89473684211461,-92.10526315790513,-91.88287620460699,-91.7160859896334,-91.60489251298432,-91.54929577465981,-94.92957746479588,-97.46478873239795,-99.15492957746598,-100.0,-100.0,-100.0,-100.0,-100.0,-94.78260869565784,-90.86956521740123,-88.26086956523017,-90.01175088132754,-92.30317273796473,-93.83078730905618,-94.59459459460189,-87.74267224973158,-82.60373049107885,-79.1777693186437,-77.46478873242611,-77.46478873242611,-86.47887323945567,-93.23943661972784,-97.74647887324261,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-97.77777777778087,-96.11111111111651,-95.00000000000696,-94.44444444445217,-96.6666666666713,-98.33333333333564,-99.44444444444522,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-94.66666666667555,-90.66666666668223,-88.00000000002001,-86.66666666668891,-86.66666666668891,-86.00000000002085,-85.50000000001981,-85.16666666668577,-85.00000000001876,-85.00000000001876,-83.82051282053328,-82.93589743591917,-82.34615384617645,-79.63076923079265,-77.81538461540832,-76.60512820515211,-83.4082191780996,-88.96438356165629,-92.66849315069409,-94.52054794521298,-96.71232876712779,-98.3561643835639,-99.4520547945213,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.60000000000854,-88.80000000001493,-85.60000000001921,-84.00000000002133,-88.49523809525543,-91.86666666668101,-94.11428571429806,-93.9428571428682,-92.97142857143945,-92.32380952382027,-92.00000000001066,-87.01818181819752,-83.28181818183765,-80.79090909093108,-87.72727272728667,-93.86363636364334,-97.95454545454778,-100.0,-98.94736842105402,-98.15789473684453,-97.63157894737154,-97.36842105263506,-98.42105263158103,-99.21052631579052,-99.7368421052635,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.000000000016,-86.00000000002802,-82.00000000003601,-62.19354838720404,-48.83870967757705,-39.93548387115905,-35.483870967950054,-35.483870967950054,-58.21339950385879,-75.26054590579034,-86.62531017374471,-92.3076923077219,-91.57509157512747,-91.02564102568167,-90.65934065938444,-90.47619047623584,-94.2857142857415,-97.14285714287075,-99.04761904762358,-100.0,-98.6206896551748,-97.5862068965559,-96.8965517241433,-97.93103448276219,-98.9655172413811,-99.65517241379371,-94.36619718310652,-90.14084507043643,-87.32394366198969,-85.91549295776633,-88.54929577466355,-90.52464788733647,-91.84154929578507,-92.50000000000938,-92.13157894737759,-91.85526315790375,-91.67105263158787,-91.57894736842994,-91.57894736842994,-86.64548162861297,-82.94538232375024,-80.47864945384174,-79.2452830188875,-85.2614555256215,-89.77358490567198,-92.78167115903895,-94.28571428572246,-91.14769975788334,-88.794188862004,-87.22518159808445,-86.44067796612467,-86.44067796612467,-71.39929050065263,-60.1182499015486,-52.59755616881259,-48.83720930244458,-51.741349971753486,-53.91945547373517,-55.37152580838962,-56.09756097571685,-61.45514675494233,-65.47333608936142,-68.15212897897416,-69.49152542378053,-81.69491525426832,-90.84745762713416,-96.94915254237804,-97.53846153846533,-95.69230769231433,-94.46153846154698,-93.84615384616332,-93.84615384616332,-94.20242914980602,-94.46963562753805,-94.64777327935941,-94.73684210527009,-92.45854361933243,-90.74981975487921,-89.61067051191037,-89.04109589042596,-89.84256798202212,-90.44367205071924,-90.84440809651733,-91.9601990049876,-92.64676616916603,-93.10447761195164,-93.33333333334446,-93.33333333334446,-93.17647058824531,-93.05882352942092,-92.98039215687135,-92.94117647059656,-94.80085046067235,-96.1956059532292,-97.12544294826711,-97.59036144578604,-97.59036144578604,-98.55421686747162,-99.27710843373582,-99.7590361445786,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.69767441861548,-83.72093023257708,-79.06976744188482,-76.74418604653869,-84.83439041580384,-90.9020436927527,-94.94714587738528,-98.18181818182094,-99.09090909091047,-99.69696969697016,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.57142857149062,-24.000000000108585,-2.285714285853895,2.065934065793653,-2.813186813316194,-6.0659340660560925,-7.692307692426041,-13.772011121516881,-18.33178869333501,-21.371640407880427,-22.891566265153138,-22.891566265153138,-23.654939759115948,-24.227469879588057,-24.609156626569458,-24.800000000060166,-25.406315789535633,-25.861052631642234,-26.164210526379968,-22.45614035098541,-19.561403508912843,-17.63157894753113,-50.000000000104166,-75.00000000005208,-91.66666666668402,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.15662650606126,-46.0240963856072,-30.602409638637823,-22.891566265153138,-22.891566265153138,-26.087880935582803,-28.485116938405042,-30.083274273619878,-30.88235294122729,-30.88235294122729,-48.77331420377267,-62.1915351506817,-71.13701578195439,-75.60975609759073,-75.60975609759073,-81.72949002219494,-86.3192904656481,-89.37915742795019,-90.94994892748726,-90.98059244127677,-91.00102145046978,-88.72438863187195,-87.00925313947619,-85.86582947787903,-76.48259303725786,-69.8739495798909,-65.46818727497961,-63.26530612252396,-77.95918367351437,-88.97959183675718,-96.3265306122524,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.55555555556174,-92.22222222223303,-90.0000000000139,-88.88888888890432,-88.88888888890432,-93.3333333333426,-96.66666666667129,-98.88888888889043,-100.0,-93.17073170732542,-88.04878048781947,-84.63414634148216,-82.92682926831353,-87.70481550970868,-91.28830519075507,-93.67729831145266,-96.92307692308087,-98.46153846154044,-99.48717948718014,-100.0,-100.0,-100.0,-100.0,-97.89473684210805,-96.31578947368905,-95.26315789474307,-94.73684210527009,-91.84210526316987,-89.6710526315947,-88.2236842105446,-87.50000000001954,-87.50000000001954,-86.34615384617234,-85.48076923078693,-84.90384615386333,-84.9155722326627,-85.14071294560857,-85.29080675423916,-85.36585365855444,-91.21951219513267,-95.60975609756633,-98.53658536585544,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.43373493977298,-79.7590361446027,-73.9759036144892,-71.08433734943245,-71.08433734943245,-75.69408067053911,-79.15138816136911,-81.45625982192246,-82.60869565219912,-86.40732265448152,-89.25629290619332,-91.15560640733453,-92.10526315790513,-92.10526315790513,-92.9443173150363,-93.57360793288467,-93.99313501145025,-89.24901185772357,-85.53359683796647,-83.05665349146173,-81.81818181820937,-89.09090909092562,-94.5454545454628,-98.18181818182094,-100.0,-100.0,-97.94871794872057,-96.41025641026101,-95.3846153846213,-94.87179487180146,-96.92307692308087,-98.46153846154044,-99.48717948718014,-92.08791208792078,-86.15384615386137,-82.19780219782177,-73.6740368065974,-68.76472924669397,-65.49185754009167,-63.85542168679054,-75.07000976883546,-83.48095083036915,-89.08824487139162,-91.89189189190284,-91.89189189190284,-95.13513513514171,-97.56756756757085,-99.18918918919029,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-97.94871794872057,-96.41025641026101,-95.3846153846213,-96.92307692308087,-98.46153846154044,-99.48717948718014,-100.0,-100.0,-100.0,-100.0,-100.0,-90.1123595505729,-82.6966292135026,-77.75280898878904,-81.83520599253067,-86.75093632960446,-90.02808988765366,-91.66666666667825,-95.00000000000695,-97.50000000000348,-99.16666666666782,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-98.07228915662884,-96.62650602410045,-95.66265060241487,-95.18072289157209,-97.10843373494325
